title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
Butterfly Kiss,"Eunice is walking along the highways of northern England from one filling station to another. She is searching for Judith, the woman, she says to be in love with. It's bad luck for the women at the cash desk not to be Judith, because Eunice is eccentric, angry and extreme dangerous. One day she meets Miriam, hard of hearing and a little ingenuous, who feels sympathy for Eunice and takes her home. Miriam is very impressed by Eunice's fierceness and willfulness and follows her on the search for Judith. Shocked by Eunice's cruelty she tries to make her a better person, but she looses ground herself.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",/tIN2dXB01aKycVqhcQ2PKTuQIhV.jpg,1995-08-18,7.4,5.0,0.877853,88.0,
Delta of Venus,"A struggling American writer and a fellow American expatriate begin a sordid affair among the chaos and discord of 1940 Paris, France on the brink of World War II.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/tV3GHas7BjqjNB6ta4SvL4TS6fv.jpg,1995-06-09,3.3,5.0,1.099187,99.0,"In 1939, Elena went to Paris searching for her voice as a writer. What she found was her voice as a woman."
The Truth About Cats & Dogs,A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/zN4ffEQguITyRULhgxddNE6m8zd.jpg,1996-04-26,5.7,86.0,5.121203,93.0,Brian's about to discover the woman he loves isn't the woman he loves.
Getting Away with Murder,"When the very moralistic college ethics instructor Jack Lambert finds himself living next door to an accused German death camp commander, he takes it upon himself to rid the world of this man.","[{'id': 35, 'name': 'Comedy'}]",/xwiZZv8jSPx4F1vvXoJthBY6FRb.jpg,1996-04-12,5.5,6.0,0.746662,91.0,One bad apple can spoil the whole line-up.
Ghost in the Shell,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.","[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]",/9gC88zYUBARRSThcG93MvW14sqx.jpg,1995-11-18,7.8,854.0,10.686166,83.0,It found a voice... Now it needs a body.
Thinner,"A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/wmnTIiRf3Nl5jhMlqLRXQY5msN6.jpg,1996-10-25,5.5,125.0,4.856229,92.0,Let the curse fit the crime.
The Arrival,"Zane Ziminski is an astrophysicist who receives a message that seems to have extraterrestrial origins. Eerily soon after his discovery, Zane is fired. He then embarks on a search to determine the origins of the transmission that leads him into a Hitchcockian labyrinth of paranoia and intrigue.","[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",/7K7NExClVGDQMaHzj7gwx4mcJ40.jpg,1996-05-31,6.1,200.0,6.497591,115.0,The greatest danger facing our world has been the planet's best kept secret... until now.
The Phantom,The 21st successor to the role of Bengalla's resident superhero must travel to New York to prevent a rich madman from obtaining three magic skulls that would give him the secret to ultimate power.,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",/8k8RSMkmGR9Lp6FbKtithM3KIQb.jpg,1996-06-06,4.7,138.0,8.079541,100.0,Slam Evil!
The Grass Harp,"Based on the novel by Truman Capote, this often-witty coming-of-age drama looks at a young man growing up with an unusual family in the Deep South in the 1940s.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/pcdi92LC26RW3zm97SwF3NXYTUr.jpg,1995-09-10,6.1,4.0,0.365418,107.0,Love is a chain of love... as nature is a chain of life.
God's Gift,"In pre-colonial times a peddler crossing the savanna discovers a child lying unconscious in the bush. When the boy comes to, he is mute and cannot explain who he is. The peddler leaves him with a family in the nearest village. After a search for his parents, the family adopts him, giving him the name Wend Kuuni (God's Gift) and a loving sister with whom he bonds. Wend Kuuni regains his speech only after witnessing a tragic event that prompts him to reveal his own painful history.","[{'id': 18, 'name': 'Drama'}]",/7t0xjFUqy4T9gcM9lKYle8tTIq3.jpg,1982-01-01,5.0,1.0,0.049573,75.0,
An Unforgettable Summer,"In 1925 Romania, young Marie-Therese Von Debretsy refuses the flirtatious advances of her husband's commanding officer. As a result, the cosmopolitan family is reassigned to a brutally bleak and dangerous outpost on the Bulgarian/Romanian frontier where both their relationship and humanity are severely tested.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",/qW6vsxia4F8Wk8FglHn3rgAVC0g.jpg,1994-05-15,7.2,6.0,0.826372,82.0,
A Very Natural Thing,"When David, an ex-monk still in his twenties meets Mark, he falls hard; soon he's asked Mark if they can live together. Things go well for awhile, and then differences in their definition of ""commitment"" begin to push them apart. Mark wants other sexual adventures, David tries to go along. Can they talk through the crisis in their relationship or is a breakup in the offing? David sees his relationship with Mark as a marriage, so if it ends, can David's heart ever heal?","[{'id': 18, 'name': 'Drama'}]",/4MsrBHWIClZIcd66XsWUn4lt2LO.jpg,1974-01-01,6.3,3.0,0.147662,80.0,
Rendezvous in Paris,Three stories of love and coincidence around the theme of dates in Paris.,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",/qJ4su2pmWsOthJqfQ5RnNgMQu58.jpg,1995-03-22,6.5,4.0,0.227128,94.0,
A Boy Called Hate,,[],/iCZ3CbjvmpQYabUY1F0yKgCwcgA.jpg,1996-05-22,6.0,2.0,1.56604,0.0,
Death in the Garden,"Amid a revolution in a South American mining outpost, a band of fugitives - a roguish adventurer, a local hooker, a priest, an aging diamond miner and his deaf-mute daughter - are forced to flee for their lives into the jungle. Starving, exhausted and stripped of their old identities, they wander desperately lured by one deceptive promise of salvation after another.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/qpYET4H5XCxenOZUNrU5w5NXa4q.jpg,1956-09-21,7.4,8.0,1.116063,104.0,Torrid!...Tantalizing!...Tempestuous!...
La Collectionneuse,"A bombastic, womanizing art dealer and his painter friend go to a seventeenth-century villa on the Riviera for a relaxing summer getaway. But their idyll is disturbed by the presence of the bohemian Haydée, accused of being a “collector” of men.","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/wxSls14xsv2iukhmjAIGS7xbB0.jpg,1967-03-02,6.5,25.0,1.683348,89.0,
The Convent,"The journey of Michael Padovic, an American professor who arrives with his wife, Helene, at a Portuguese convent where he expects to find the documents needed to prove his theory: Shakespeare was born in Spain; not in England.","[{'id': 53, 'name': 'Thriller'}]",/8VJt6pezZPNJAFJtDxFsjSN25ok.jpg,1995-09-06,6.5,6.0,1.606957,91.0,
Eyes Without a Face,Professor Genessier is guilt-stricken after his daughter's face is disfigured in a car accident. He intends to rebuild his daughter's face via grafting skin tissue; he only needs a supply of donors to experiment on.,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/orqJcha6R8vxIzL2ggCQm0LjRBa.jpg,1960-01-11,7.5,130.0,9.935891,90.0,
Escape from L.A.,"This time, a cataclysmic temblor hits Los Angeles, turning it into an island. The president views the quake as a sign from above, expels Los Angeles from the country and makes it a penal colony for those found guilty of moral crimes. When his daughter, part of a resistance movement, steals the control unit for a doomsday weapon, Snake again gets tapped to save the day.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",/rAjz6XFC6Zs07oraJSnajbaAbG9.jpg,1996-08-09,5.6,381.0,12.229381,97.0,Snake Is Back.
Cyclo,Follows a young cyclo (bicycle cab) driver on his poverty-driven descent into criminality in modern-day Ho Chi Minh City. The boy's struggles to scratch out a living for his two sisters and grandfather in the mean streets of the city lead to petty crime on behalf of a mysterious Madame from whom he rents his cyclo.,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/mdOsnSVTLwHMEH1juOLMiwXcO5o.jpg,1995-01-01,6.8,23.0,1.781952,123.0,
The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",/rPdtLWNsZmAtoZl9PK7S2wE3qiS.jpg,1972-03-14,8.5,6024.0,41.109264,175.0,An offer you can't refuse.
Killer: A Journal of Murder,"Carl Panzram is sent to Leavenworth Prison for burglary. While there, he is brutally beaten by a guard. Neophyte guard Henry Lesser feels sympathy for Panzram, befriends him, and gets him to write his life story. Lesser learns that Panzram's past is much more violent than he thought, but also that he's capable of being a much better person than the rest of the prison staff believes - or so Lesser thinks.","[{'id': 18, 'name': 'Drama'}]",/bGhq64TzH7i1jSmK0tYHbDmgzVQ.jpg,1996-09-06,6.3,10.0,0.705136,91.0,"Liar. Thief. Murderer. He hated all of humanity, himself most of all."
The Island of Dr. Moreau,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA with horrific results.,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,1996-08-23,4.6,148.0,12.725343,96.0,The gates of hell are unlocked.
Singin' in the Rain,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her.","[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/d5J53CwrVs6txB8zhE6qS2QhIV.jpg,1952-04-10,7.9,747.0,11.064858,103.0,What a Glorious Feeling!
Funny Face,A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/1CW8Wn2itBQ7wACBQHpOyIbPpmD.jpg,1957-02-13,7.0,162.0,5.461487,103.0,'S Wonderful! 'S Marvelous!
All About Eve,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit.","[{'id': 18, 'name': 'Drama'}]",/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,1950-11-09,8.0,367.0,12.06308,138.0,It's all about women... and their men!
To Catch a Thief,A delightful Hitchcock film about an ex-burglar who must catch a thief who’s been copying this style before he gets accused of the wrong crimes. His time is running out as the police are close behind him yet he finds time for a little romance of course. A classic masterpiece starring Grace Kelly and Cary Grant.,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg,1955-08-03,7.1,299.0,5.490505,106.0,WANTED by the police in all the luxury-spots of Europe!... A catch for any woman!
Father of the Bride,"Proud father Stanley Banks remembers the day his daughter, Kay, got married. Starting when she announces her engagement through to the wedding itself, we learn of all the surprises and disasters along the way.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",/pmqjgYKLh1XEdWBoSwHHbZfIk5F.jpg,1950-06-16,6.6,43.0,2.469167,92.0,You're invited . . . to a hilarious wedding !
Love in the Afternoon,Lovestruck conservatory student Adriane pretends to be just as much as a cosmopolitan lover as the worldly mature Frank Flannag hoping that l’amour will take hold.,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/szqbwEUt3TVWKLrQBiZiwR98Zi5.jpg,1957-06-30,7.3,55.0,8.196679,130.0,Love is a game any number can play... especially in the afternoon...
It's a Wonderful Life,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",/qRitcyVpWdL7bSV7akDcKTR2YxL.jpg,1946-12-20,8.0,1103.0,15.031588,130.0,It's a wonderful laugh! It's a wonderful love!
The Last Time I Saw Paris,"Charles returns to Paris to reminisce about the life he led in Paris after it was liberated. He worked on ""Stars and Stripes"" when he met Marion and Helen. He would marry and be happy staying in Paris after his discharge and working for a news organization. He would try to write his great novel and that would come between Charlie, his wife and his daughter","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/rerbqTR085seifQjy7bpnEJJ9qI.jpg,1954-01-01,5.1,9.0,0.912955,116.0,The sensational story of youth on a fling
