title,overview,genres,poster_path,release_date,vote_average,vote_count,popularity,runtime,tagline
The Confessional,"The year is 1952, in Quebec City. Rachel (16), unmarried and pregnant, works in the church. Filled with shame, she unburdens her guilt to a young priest, under the confidentiality of the confessional. In the present year of 1989, Pierre Lamontagne has returned to Quebec to attend his father's funeral. He meets up with his adopted brother, Marc, who has begun questioning his identity and has embarked on a quest for his roots that would lead them to the Quebec of the 1950s. Past and present converge in a complex web of intrigue where the answer to the mystery lies.","[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",/8RCRrSAY8e3Qn5p9cNv188ogmZQ.jpg,1995-09-29,6.5,2.0,0.120789,100.0,
The Indian in the Cupboard,A nine-year-old boy gets a plastic Indian and a cupboard for his birthday and finds himself involved in adventure when the Indian comes to life and befriends him.,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",/l16BtfILyWxYwSqzofL3V1rMSwe.jpg,1995-07-14,5.9,136.0,10.673296,96.0,
Eye for an Eye,"It's fire and brimstone time as grieving mother Karen McCann takes justice into her own hands when a kangaroo court in Los Angeles fails to convict Robert Doob, the monster who raped and murdered her 17-year-old daughter.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/y2lZSdJ1o0VvLegTw3ad6KFtxra.jpg,1996-01-12,5.8,65.0,4.733526,101.0,What do you do when justice fails?
Mr. Holland's Opus,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/jYEKdpVvRV3KdyHMUVYyg0KTVSY.jpg,1995-12-29,6.9,115.0,7.137117,137.0,"Of All the Lives He Changed, the One That Changed the Most Was His Own."
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,"When Ashtray (Shawn Wayans) moves to South Central L.A. to live with his father (who appears to be the same age he is) and grandmother (who likes to talk tough and smoke reefer), he falls in with his gang-banging cousin Loc Dog (Marlon Wayans), who along with the requisite pistols and Uzi carries a thermo-nuclear warhead for self-defense. Will Ashtray be able to keep living the straight life?","[{'id': 35, 'name': 'Comedy'}]",/l6D9f9WbxdI4tyCmJGs56y8tQla.jpg,1996-01-12,6.2,192.0,11.700115,89.0,"Finally, the movie that proves that Justice isn't always Poetic, Jungle Fever isn't always pretty, and Higher Learning can be a waste of time."
Two If by Sea,"Frank O'Brien, a petty thief, and his 7-year-long girlfriend Roz want to put an end to their unsteady lifestyle and just do that last job, which involves stealing a valuable painting. Frank takes Roz to an island on the coast of New England, where he wants to sell the painting and also hopes that their sagging relationship will get a positive push back up. Not everything goes as planned.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/e0iwJJiLjk8Z6A9TuL3neX504H3.jpg,1996-01-12,4.5,14.0,2.174487,96.0,"A new comedy about love, laughter, and larceny"
Bio-Dome,"Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves.","[{'id': 35, 'name': 'Comedy'}]",/1bAUaipv3gDU1pATGwziyq1VTwZ.jpg,1996-01-12,4.4,110.0,6.387469,88.0,Bud and Doyle are here to save the world. But who's gonna save the world from Bud and Doyle?
Lawnmower Man 2: Beyond Cyberspace,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan.","[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",/i0hBsWBLw64XRehFzCL44PaCs1y.jpg,1996-01-12,2.8,32.0,2.49535,92.0,"God made him simple. Science made him a god. Now, he wants revenge."
Two Bits,"It's a hot summer day in 1933 in South Philly, where 12-year old Gennaro lives with his widowed mom and his ailing grandpa, who sits outside holding tight to his last quarter, which he's promised to Gennaro and which Gennaro would like to have to buy a ticket to the plush new movie theater. But grandpa's not ready to pass on the quarter or pass on to his final reward: he has some unfinished business with a woman from his past, and he enlists Gennaro to act as his emissary.","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/k4jOFtt7NqEtLnoI2Rs3BqKNHtI.jpg,1995-10-22,5.4,11.0,4.046208,85.0,You're never too old to believe in a dream. Or too young to make one come true!
French Twist,"After learning of her husband's infidelities, a housewife invites an itinerant lesbian to move in with them. None of their lives will ever be the same again.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/dDB8mMKRL28gHsRcGPoMQYrzaXg.jpg,1995-02-08,6.0,43.0,2.518051,95.0,
Friday,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.","[{'id': 35, 'name': 'Comedy'}]",/kkoGT4bnK5oGiNbzGGcXzrXMSxn.jpg,1995-04-26,7.0,513.0,14.56965,91.0,A lot can go down between thursday and saturday...
From Dusk Till Dawn,"Seth Gecko and his younger brother Richard are on the run after a bloody bank robbery in Texas. They escape across the border into Mexico and will be home-free the next morning, when they pay off the local kingpin. They just have to survive 'from dusk till dawn' at the rendezvous point, which turns out to be a Hell of a strip joint.","[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",/ce0d4kM5KxT4x1Oq8JkSuNYevri.jpg,1996-01-19,6.9,1644.0,15.339153,108.0,One night is all that stands between them and freedom. But it's going to be a hell of a night.
Fair Game,"Max Kirkpatrick is a cop who protects Kate McQuean, a civil law attorney, from a renegade KGB team out to terminate her","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",/ew0LrIN5fpxdimrErEy9Yry3Nn2.jpg,1995-11-03,4.1,54.0,5.912223,91.0,He's a cop on the edge. She's a woman with a dangerous secret. And now they're both...
Kicking and Screaming,"After college graduation, Grover's girlfriend Jane tells him she's moving to Prague to study writing. Grover declines to accompany her, deciding instead to move in with several friends, all of whom can't quite work up the inertia to escape their university's pull. Nobody wants to make any big decisions that would radically alter his life, yet none of them wants to end up like Chet, the professional student who tends bar and is in his tenth year of university studies.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/urPxxjylNUHmoNcGkMgHStMTxhF.jpg,1995-10-06,7.0,36.0,3.367276,96.0,Anxiety loves company.
Les Miserables,"In France during World War II, a poor and illiterate man, Henri Fortin (Jean-Paul Belmondo), is introduced to Victor Hugo's classic novel Les Misérables and begins to see parallels between the book and his own life.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",/ePJCk8puXx28CtvpSpmezpwfVt8.jpg,1995-03-22,6.6,8.0,1.479446,175.0,"In a time of chaos, in a world of change, he was moved by a book he could not read to become a hero he never imagined."
Bed of Roses,"The seeds of love are planted when Lisa, a high-powered investment banker, receives flowers from a secret admirer. But when his fairy-tale fantasies clash with her workaholic ways, they soon find out that sometimes, it's harder than it seems for love to conquer all.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/kTEpzjzyeYER1WuCm7Seul4Fatc.jpg,1996-01-26,5.1,27.0,10.412194,87.0,He gave her flowers. She gave him a chance.
Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/wtFekK9VKWujQW9R9c6sYbir6wm.jpg,1996-01-26,3.9,16.0,2.936443,90.0,A comedy for the kid in all of us.
Screamers,"(SIRIUS 6B, Year 2078) On a distant mining planet ravaged by a decade of war, scientists have created the perfect weapon: a blade-wielding, self-replicating race of killing devices known as Screamers designed for one purpose only -- to hunt down and destroy all enemy life forms.","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/aFEs7D7IQ2IehTsniRIojDkiDl6.jpg,1995-09-08,6.1,154.0,12.758848,108.0,The last scream you hear will be your own.
Nico Icon,"A look into the many lives of Christa Päffgen, otherwise known as Nico; from cutie German mädchen to the first of the supermodels, to glamorous diva of the Velvet Underground, to cult item, junkie and hag. Many faces for the same woman, whom, you realize, just couldn't bring herself to care enough to live.","[{'id': 99, 'name': 'Documentary'}]",/tuIDKBp92R4tGFOB46MofvakfiY.jpg,1995-02-18,7.3,3.0,0.133893,70.0,
The Crossing Guard,"After his daughter died in a hit and run, Freddy Gale has waited six years for John Booth, the man responsible, to be released from prison. On the day of release, Gale visits Booth and announces that he will kill him in one week. Booth uses his time to try and make peace with himself and his entourage, and even finds romance. Gale, whose life is spiraling down because of his obsession towards Booth, will bring himself on the very edge of sanity. At he end of the week, both men will find themselves on a collision course with each other.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/mMXL84GqES2HYpJ0Zt18I7m6mfU.jpg,1995-11-15,6.1,74.0,5.756462,111.0,"...some lives cross, others collide."
The Juror,"With his gangster boss on trial for murder, a mob thug known as ""the Teacher"" tells Annie Laird she must talk her fellow jurors into a not-guilty verdict, implying that he'll kill her son Oliver if she fails. She manages to do this, but, when it becomes clear that the mobsters might want to silence her for good, she sends Oliver abroad and tries to gather evidence of the plot against her, setting up a final showdown.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/7aXOB0DyZPxNOYbaQ2oiNn64jm3.jpg,1996-02-02,5.5,91.0,6.010579,118.0,There is no defense.
The White Balloon,Several people try to take advantage of a little girl's innocence to hustle money her mom gave to her to buy a goldfish with.,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",/96UDOJNgJXHmQMJqA79bKS9PR8i.jpg,1995-01-01,7.5,20.0,1.196256,85.0,
Things to Do in Denver When You're Dead,A mafia film in Tarantino style with a star-studded cast. Jimmy’s “The Saint” gangster career has finally ended. Yet now he finds him self doing favors for a wise godfather known as “The Man with the Plan.”,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",/ysKIolKO0376Nl5DV1fDAAPudEq.jpg,1995-12-01,6.7,87.0,4.486179,116.0,Protect. Love. Honor. Avenge.
Antonia's Line,"After World War II, Antonia and her daughter, Danielle, go back to their Dutch hometown, where Antonia's late mother has bestowed a small farm upon her. There, Antonia settles down and joins a tightly-knit but unusual community. Those around her include quirky friend Crooked Finger, would-be suitor Bas and, eventually for Antonia, a granddaughter and great-granddaughter who help create a strong family of empowered women.","[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",/bIQp2SJrVXiQttv9hXeqliQox0K.jpg,1995-09-12,7.2,26.0,2.030174,102.0,A motion picture that celebrates everything you love about life.
Once Upon a Time... When We Were Colored,"This film relates the story of a tightly connected Afro-American community informally called Colored Town where the inhabitants live and depend on each other in a world where racist oppression is everywhere, as told by a boy called Cliff who spent his childhood there. Despite this, we see the life of the community in all its joys and sorrows, of those that live there while others decide to leave for a better life north. For those remaining, things come to a serious situation when one prominent businessman is being muscled out by a white competitor using racist intimidation. In response, the community must make the decision of whether to submit meekly like they always have, or finally fight for their rights.","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/tsJSlkFSZPQhhVuKrYJXNClYaPD.jpg,1996-01-26,4.5,2.0,0.252287,115.0,
Last Summer in the Hamptons,"Filmed entirely on location in East Hampton, Long Island, ""Last Summer in the Hamptons"" concerns a large theatrical family spending the last weekend of their summer together at the decades-old family retreat which economic circumstances have forced them to put on the market. Victoria Foyt plays a young Hollywood actress whose visit wreaks havoc on the stellar group of family and friends - led by matriarch Viveca Lindfors and made up of an extraordinary mix of prominent New York actors, directors, and playwrights. In the course of a very unusual weekend, comic as well as serious situations arise, and the family's secrets - of which there are many - begin to unravel.",[],/pfgpkDNcwSi1x4jVzeLqvxTwX5a.jpg,1995-11-22,0.0,0.0,0.531159,108.0,
Angels and Insects,"In Victorian England, wealthy patriarch Sir Harald Alabaster invites an impoverished biologist, William Adamson, into his home. There, William tries to continue his work, but is distracted by Alabaster's seductive daughter, Eugenia. William and Eugenia begin a torrid romance, but as the couple become closer, the young scientist begins to realize that dark, disturbing things are happening behind the closed doors of the Alabaster manor.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/1QyCF6IFoX5WJIYHOkmLa3vzU0r.jpg,1995-09-10,6.3,17.0,2.15166,118.0,An elegant seduction. An erotic deception. A stunning revelation.
